,Unnamed: 0,A1:CO,A1:PM10,A1:PM25,A1:NO2,A1:NO,A1:NOX
0,,Autoroute A1 - Saint-Denis,Autoroute A1 - Saint-Denis,Autoroute A1 - Saint-Denis,Autoroute A1 - Saint-Denis,Autoroute A1 - Saint-Denis,Autoroute A1 - Saint-Denis
1,,A1,A1,A1,A1,A1,A1
2,,Monoxyde de carbone,PM 10 particules,"PM 2,5 particules",dioxyde d azote,monoxyde d azote,oxydes d azote
3,,CO,PM10,PM25,NO2,NO,NOX
4,,mg/m3,microg/m3,microg/m3,microg/m3,microg/m3,microg/m3
6136,2019-09-13 12:00:00Z,,57.5,11.5,41.1,103.1,200
6137,2019-09-13 13:00:00Z,,39.2,11.1,40.6,81.1,165.4
6138,2019-09-13 14:00:00Z,,27.3,9.1,50.7,75.7,166.7
6139,2019-09-13 15:00:00Z,,28.2,7.7,60.2,84,189.3
6140,2019-09-13 16:00:00Z,,27.3,7.5,63.6,92.7,205.5
6141,2019-09-13 17:00:00Z,,28.8,8,59.3,73.4,172.1
6142,2019-09-13 18:00:00Z,,27.1,10.2,60.2,66.8,162.7
6143,2019-09-13 19:00:00Z,,36.8,17.5,75.1,91.8,215.7
6144,2019-09-13 20:00:00Z,,40.5,17.3,75.6,107.9,241.4
6145,2019-09-13 21:00:00Z,,37.4,15.1,74.1,116.7,252.8
6146,2019-09-13 22:00:00Z,,31.1,15.1,67.4,101.9,224.3
6147,2019-09-13 23:00:00Z,,28.3,8.6,64,90.8,203.6
6148,2019-09-14 00:00:00Z,,17.7,9.9,44,51.4,123.2
6149,2019-09-14 01:00:00Z,,23.6,8.5,37.3,29.7,83.3
6150,2019-09-14 02:00:00Z,,18.7,4.8,25.8,18.3,53.7
6151,2019-09-14 03:00:00Z,,15.4,5.8,34.4,28.7,78.6
6152,2019-09-14 04:00:00Z,,27.8,10,42.6,44.6,111.4
6153,2019-09-14 05:00:00Z,,25.8,11.9,44.5,50.9,122.5
6154,2019-09-14 06:00:00Z,,29.8,16.6,44.5,57.3,132.7
6155,2019-09-14 07:00:00Z,,40.1,17.1,49.7,89.9,187.7
6156,2019-09-14 08:00:00Z,,34.9,13.3,46.4,81.2,171.2
6157,2019-09-14 09:00:00Z,,31.8,12.3,42.1,74.9,156.8
6158,2019-09-14 10:00:00Z,,31.4,13.6,45.9,78.2,165.6
6159,2019-09-14 11:00:00Z,,34.1,10.9,50.2,76.5,168
6160,2019-09-14 12:00:00Z,,33.1,10.3,55,79.9,177.6
6161,2019-09-14 13:00:00Z,,25.9,15.2,50.7,53.1,132.5
6162,2019-09-14 14:00:00Z,,21.5,3.5,49.2,46,120
6163,2019-09-14 15:00:00Z,,26,8.9,67.9,64.8,167.2
6164,2019-09-14 16:00:00Z,,27.3,10.4,76.5,59.1,167.2
6165,2019-09-14 17:00:00Z,,24.4,10.8,81.8,58.5,171.7
6166,2019-09-14 18:00:00Z,,29,12.2,91.3,70.4,199.5
6167,2019-09-14 19:00:00Z,,39.3,16,114.2,102.9,272.7
6168,2019-09-14 20:00:00Z,,40.4,19.7,98.5,71,207.6
6169,2019-09-14 21:00:00Z,,40,15.9,102.3,90.1,240.8
6170,2019-09-14 22:00:00Z,,41.8,9.9,110.9,112.6,284
6171,2019-09-14 23:00:00Z,,39.3,21.9,100.4,90.2,238.2
6172,2019-09-15 00:00:00Z,,34.2,19.6,96.5,80.4,220.5
6173,2019-09-15 01:00:00Z,,34.2,9.5,80.3,50.7,158
6174,2019-09-15 02:00:00Z,,33.5,16.9,87.5,70.5,195.4
6175,2019-09-15 03:00:00Z,,34,8.6,75.5,63.3,172.8
6176,2019-09-15 04:00:00Z,,26.9,16.1,83.2,89.4,220.8
6177,2019-09-15 05:00:00Z,,34.5,12.9,75.1,93.8,219.1
6178,2019-09-15 06:00:00Z,,34.6,20,65,104.5,225.8
6179,2019-09-15 07:00:00Z,,33.9,17,69.8,109.7,237.7
6180,2019-09-15 08:00:00Z,,36,15.6,67.9,90.6,206.5
6181,2019-09-15 09:00:00Z,,36.3,18.6,80.8,107.1,245.3
6182,2019-09-15 10:00:00Z,,44.6,14.7,69.8,72.1,180.1
6183,2019-09-15 11:00:00Z,,25.4,14.1,60.2,46.4,131.7
6184,2019-09-15 12:00:00Z,,29.8,9.6,58.3,47.7,131.5
6185,2019-09-15 13:00:00Z,,26.5,10.3,66,61.1,159.9
6186,2019-09-15 14:00:00Z,,30.4,10.7,74.1,57.5,162
6187,2019-09-15 15:00:00Z,,23.6,8,69.8,42.4,135.3
6188,2019-09-15 16:00:00Z,,27.1,11.7,72.7,50.4,150.1
6189,2019-09-15 17:00:00Z,,25.5,14.5,104.7,61.7,199.3
6190,2019-09-15 18:00:00Z,,36.2,17,135.3,103.3,294.1
6191,2019-09-15 19:00:00Z,,50,23.8,162.5,164.1,414.5
6192,2019-09-15 20:00:00Z,,60.6,31.3,151.6,153.4,387.2
6193,2019-09-15 21:00:00Z,,44.8,18.7,110.5,69.4,217.4
6194,2019-09-15 22:00:00Z,,37.7,11.6,92.8,50,168.9
6195,2019-09-15 23:00:00Z,,34.6,18.9,78.9,42.2,144
6196,2019-09-16 00:00:00Z,,30.4,12.1,54.5,31.7,103.4
6197,2019-09-16 01:00:00Z,,15.1,8,51.1,19.9,82
6198,2019-09-16 02:00:00Z,,27.2,11.8,61.2,26.9,102
6199,2019-09-16 03:00:00Z,,28,10.3,73.6,54.9,157.8
6200,2019-09-16 04:00:00Z,,37.3,16.9,71.7,85.7,203.4
6201,2019-09-16 05:00:00Z,,49.6,17.5,92.7,187.2,380.1
6202,2019-09-16 06:00:00Z,,88.2,28.3,114.2,327.7,616.6
6203,2019-09-16 07:00:00Z,,107.8,24.2,108.5,301.2,571.2
6204,2019-09-16 08:00:00Z,,87.8,17.7,100.9,231.6,455.7
6205,2019-09-16 09:00:00Z,,113.6,19.3,118.5,253.6,507.5
6206,2019-09-16 10:00:00Z,,99.7,25.8,111.4,242.9,484.1
6207,2019-09-16 11:00:00Z,,66.1,13.5,107.6,213.7,436
6208,2019-09-16 12:00:00Z,,53.2,16.3,97.5,173.8,363.7
6209,2019-09-16 13:00:00Z,,62.9,15.8,96.1,171.7,360.1
6210,2019-09-16 14:00:00Z,,41.6,14.5,72.2,89.7,210.5
6211,2019-09-16 15:00:00Z,0.503,50.4,11.1,71.7,103.5,230.6
6212,2019-09-16 16:00:00Z,0.551,40.6,12.1,77,127.5,272.9
6213,2019-09-16 17:00:00Z,0.507,29.3,10.8,69.3,77,187.6
6214,2019-09-16 18:00:00Z,0.413,39.6,10.4,48.8,46.4,120
6215,2019-09-16 19:00:00Z,0.356,34.7,13.1,49.7,52.3,130.6
6216,2019-09-16 20:00:00Z,0.32,32.8,9.8,50.7,68.1,154.8
6217,2019-09-16 21:00:00Z,0.293,31.7,8.5,44.5,61.8,140
6218,2019-09-16 22:00:00Z,0.264,19.1,7.1,36.8,37.3,93.8
6219,2019-09-16 23:00:00Z,0.224,20.3,12.8,30.6,33.5,82.1
6220,2019-09-17 00:00:00Z,0.244,21.3,8.5,22,23.3,58
6221,2019-09-17 01:00:00Z,0.226,17.6,4,18.7,17.5,45.5
6222,2019-09-17 02:00:00Z,0.196,17.4,6.9,24.9,21.7,58.5
6223,2019-09-17 03:00:00Z,0.214,20.4,5.7,29.7,35.9,85.3
6224,2019-09-17 04:00:00Z,0.258,35.4,11.3,48.8,78.6,169
6225,2019-09-17 05:00:00Z,0.332,36,12.1,56.4,129.3,254.9
6226,2019-09-17 06:00:00Z,0.439,42.5,13.9,66,166,321.1
6227,2019-09-17 07:00:00Z,0.538,42.6,16.9,66,162.9,315.9
6228,2019-09-17 08:00:00Z,0.52,50.3,17.6,68.8,170.2,329.8
6229,2019-09-17 09:00:00Z,0.391,53.5,21.2,55.5,131,256.4
6230,2019-09-17 10:00:00Z,0.376,73.6,22.1,60.2,123.5,249.4
6231,2019-09-17 11:00:00Z,0.271,32.1,6.7,57.4,91.1,196.7
6232,2019-09-17 12:00:00Z,0.245,33.6,5.3,54.5,78.5,175
6233,2019-09-17 13:00:00Z,0.304,46.5,9.5,64.1,80.5,187.3
6234,2019-09-17 14:00:00Z,0.228,44.4,8.9,62.2,70.6,170.5
6235,2019-09-17 15:00:00Z,0.274,36.5,7.9,65.5,70,172.8
6236,2019-09-17 16:00:00Z,0.337,29.6,4.7,66.9,63.9,165.3
6237,2019-09-17 17:00:00Z,0.329,29.2,2.4,71.7,59.1,162.2
6238,2019-09-17 18:00:00Z,0.316,34,9.2,86,68.5,191.1
6239,2019-09-17 19:00:00Z,0.275,32.5,11.6,90.3,66.8,193.4
6240,2019-09-17 20:00:00Z,0.204,41.7,9.1,61.7,33.5,113.6
6241,2019-09-17 21:00:00Z,0.14,42.7,8.9,36.3,19.9,66.7
6242,2019-09-17 22:00:00Z,0.146,29.1,12.2,41.1,26.9,82.9
6243,2019-09-17 23:00:00Z,0.14,28.2,6.3,33.5,22.2,67.9
6244,2019-09-18 00:00:00Z,0.121,24.7,1.5,22,14.9,45.7
6245,2019-09-18 01:00:00Z,0.156,22.1,3,17.2,7.2,28.6
6246,2019-09-18 02:00:00Z,0.155,18.1,7.6,18.6,12.8,38.6
6247,2019-09-18 03:00:00Z,0.171,17.7,6.4,24.4,15.1,47.5
6248,2019-09-18 04:00:00Z,0.216,27.2,6.5,47.8,44.7,116.2
6249,2019-09-18 05:00:00Z,0.334,36.7,13.8,82.2,152.8,316.2
6250,2019-09-18 06:00:00Z,0.373,48.2,10.1,82.2,145.6,305.7
6251,2019-09-18 07:00:00Z,0.416,42.6,8.9,69.3,116.7,248.5
6252,2019-09-18 08:00:00Z,0.416,48.1,11.1,65,115,241.4
6253,2019-09-18 09:00:00Z,0.307,62.3,10.8,60.3,92,201.5
6254,2019-09-18 10:00:00Z,0.311,50.9,10,62.6,106,225.2
6255,2019-09-18 11:00:00Z,0.275,49.7,9.3,49.7,70.9,158.4
6256,2019-09-18 12:00:00Z,0.265,41.8,9.1,50.2,68.8,156
6257,2019-09-18 13:00:00Z,0.281,60.7,7.5,53.6,65.1,153.1
6258,2019-09-18 14:00:00Z,0.281,49.9,5.5,60.3,71.5,170
6259,2019-09-18 15:00:00Z,0.289,37.3,4.8,59.8,61.9,154.4
6260,2019-09-18 16:00:00Z,0.288,40.3,13.2,61.7,56.7,148.7
6261,2019-09-18 17:00:00Z,0.294,41.6,10.1,65,53.7,147.6
6262,2019-09-18 18:00:00Z,0.319,38.2,11.8,68.4,54.9,153.1
6263,2019-09-18 19:00:00Z,0.353,42.3,10.1,88.4,71.3,198
6264,2019-09-18 20:00:00Z,0.306,44.7,11.9,84.2,61.6,178.6
6265,2019-09-18 21:00:00Z,0.284,34.3,9.9,74.6,56.7,161.7
6266,2019-09-18 22:00:00Z,0.275,34.5,9.4,66,51.1,144.7
6267,2019-09-18 23:00:00Z,0.209,32.8,10.6,50.7,32,100.2
6268,2019-09-19 00:00:00Z,0.191,22.8,5.9,37.3,22,71.5
6269,2019-09-19 01:00:00Z,0.142,19.9,9.1,32.5,17.7,59.8
6270,2019-09-19 02:00:00Z,0.146,32.3,12.8,33.5,23.4,70.1
6271,2019-09-19 03:00:00Z,0.159,27.6,9.1,43,36.4,98.8
6272,2019-09-19 04:00:00Z,0.196,33.9,7.1,60.2,71.5,169.7
6273,2019-09-19 05:00:00Z,0.271,36.1,8.3,82.2,133.5,287.3
6274,2019-09-19 06:00:00Z,0.362,34.4,9,83.2,156.6,323.3
6275,2019-09-19 07:00:00Z,0.437,37.5,13.3,70.3,128.7,268.2
6276,2019-09-19 08:00:00Z,0.44,37.8,8.6,66.4,140.1,281.3
6277,2019-09-19 09:00:00Z,0.284,37.5,5.7,57.4,90.7,196.3
6278,2019-09-19 10:00:00Z,0.243,42,5.4,51.6,74.6,166.5
6279,2019-09-19 11:00:00Z,0.264,33.1,7.2,58.3,89.5,195.7
6280,2019-09-19 12:00:00Z,0.229,26.8,5.2,52.1,68.6,157.1
6281,2019-09-19 13:00:00Z,0.229,32.5,4.7,56.9,64.8,156.3
6282,2019-09-19 14:00:00Z,0.214,33.3,3.4,54.5,58.2,143.3
6283,2019-09-19 15:00:00Z,0.241,33.2,7.8,67.9,70.3,175.5
6284,2019-09-19 16:00:00Z,0.243,25.4,6.2,65,65,164.8
6285,2019-09-19 17:00:00Z,0.328,28.4,9.6,77.5,75.5,193.5
6286,2019-09-19 18:00:00Z,0.347,29.5,7.7,88.9,87.3,222.4
6287,2019-09-19 19:00:00Z,0.328,35.8,8.7,92.3,84.4,221.9
6288,2019-09-19 20:00:00Z,0.266,32.4,8,89.9,139.7,304.2
6289,2019-09-19 21:00:00Z,0.237,32.2,10.7,71.2,62.3,166.5
6290,2019-09-19 22:00:00Z,0.2,27,12.4,63.1,54.3,147.1
6291,2019-09-19 23:00:00Z,0.18,28,6.4,59.8,36.7,115.5
6292,2019-09-20 00:00:00Z,0.161,24.9,5,47.3,28.2,90.5
6293,2019-09-20 01:00:00Z,0.125,23,5.9,42.1,31.4,90.3
6294,2019-09-20 02:00:00Z,0.14,25.1,5.7,50.7,40.3,112.8
6295,2019-09-20 03:00:00Z,0.179,28.7,9.6,54,46.9,126.7
6296,2019-09-20 04:00:00Z,0.192,29.6,10.1,67.4,70.8,175.7
6297,2019-09-20 05:00:00Z,0.252,45.2,7.9,86.1,131.6,288
6298,2019-09-20 06:00:00Z,0.324,50.3,6,87.5,135.8,295.9
6299,2019-09-20 07:00:00Z,0.382,54.3,13.1,77.5,113,251
6300,2019-09-20 08:00:00Z,0.314,52.7,8.2,66.5,90.1,204.8
6301,2019-09-20 09:00:00Z,0.207,46.5,7.7,52.1,63.2,148.8
6302,2019-09-20 10:00:00Z,0.199,47.6,7.5,51.6,63.3,149.3
6303,2019-09-20 11:00:00Z,0.186,40.1,8.9,46.4,50,123.1
6304,2019-09-20 12:00:00Z,0.174,41.9,6,53.6,58.2,142.5
6305,2019-09-20 13:00:00Z,0.186,47.2,9.1,57.8,58,147
6306,2019-09-20 14:00:00Z,0.193,74,7.4,55.9,55.5,141.3
6307,2019-09-20 15:00:00Z,0.185,45.6,3,55.9,45.4,126
6308,2019-09-20 16:00:00Z,0.174,37.3,1.6,50.2,35.7,104.7
6309,2019-09-20 17:00:00Z,0.183,40.9,3.8,62.7,49.3,138.8
6310,2019-09-20 18:00:00Z,0.192,48.5,7.7,71.7,52.3,151.9
6311,2019-09-20 19:00:00Z,0.242,48.7,12.3,98.5,87.7,233.2
6312,2019-09-20 20:00:00Z,0.293,57.7,13.8,116.7,108.4,282.7
6313,2019-09-20 21:00:00Z,0.246,54.3,20.1,94.6,74.5,209
6314,2019-09-20 22:00:00Z,0.183,38.3,11.9,76.5,65.1,176.5
6315,2019-09-20 23:00:00Z,0.171,36,7.5,80.3,57.4,168.4
6316,2019-09-21 00:00:00Z,0.197,44.7,12.2,88.9,68.2,193.5
6317,2019-09-21 01:00:00Z,0.23,39.8,8.9,80.3,54.9,165
6318,2019-09-21 02:00:00Z,0.161,30.4,7.7,58.8,31.5,107.1
6319,2019-09-21 03:00:00Z,0.145,26.1,7.6,50.2,29.9,96.1
6320,2019-09-21 04:00:00Z,0.17,30.6,7.5,65.5,55.4,150.8
6321,2019-09-21 05:00:00Z,0.245,36.7,9.1,75.1,75.9,191.6
6322,2019-09-21 06:00:00Z,0.22,42.1,13.2,83.7,95.3,229.9
6323,2019-09-21 07:00:00Z,0.27,44.1,13.1,83.2,112,255.2
6324,2019-09-21 08:00:00Z,0.317,47.6,12.6,81.8,125.3,273.8
6325,2019-09-21 09:00:00Z,0.355,43.3,11.9,74.1,103.5,233
6326,2019-09-21 10:00:00Z,0.384,43.8,14.2,79.4,106.8,243.1
6327,2019-09-21 11:00:00Z,0.382,38.1,11.9,75.1,81.6,200.5
6328,2019-09-21 12:00:00Z,0.329,37.9,13,64.6,56.7,151
6329,2019-09-21 13:00:00Z,0.329,43.9,13.5,72.2,67,175
6330,2019-09-21 14:00:00Z,0.395,45.7,18.6,90.3,84.9,220.6
6331,2019-09-21 15:00:00Z,0.338,43.3,18.1,81.3,67.8,185.6
6332,2019-09-21 16:00:00Z,0.326,38.6,14.1,88.9,68.9,194.9
6333,2019-09-21 17:00:00Z,0.409,43.9,15.8,101.3,89.2,238.3
6334,2019-09-21 18:00:00Z,0.377,44.8,13.8,111.4,67.4,214.6
6335,2019-09-21 19:00:00Z,0.535,67.3,26.3,143.9,116.9,322.9
6336,2019-09-21 20:00:00Z,0.515,59.5,21.6,131.4,99,283.6
6337,2019-09-21 21:00:00Z,0.473,56,22.5,121,79.5,242.8
6338,2019-09-21 22:00:00Z,0.479,55.7,18.3,121.4,97.5,270.5
6339,2019-09-21 23:00:00Z,0.371,44.1,20.9,109.5,97.3,258.7
6340,2019-09-22 00:00:00Z,0.44,44,16.7,91.3,91.5,231.6
6341,2019-09-22 01:00:00Z,0.293,35.6,12.4,74.6,60.5,167
6342,2019-09-22 02:00:00Z,0.295,37,11.4,70.1,50.9,148.6
6343,2019-09-22 03:00:00Z,0.392,32.7,12.4,70.8,57.7,159.8
6344,2019-09-22 04:00:00Z,0.382,41.1,20.6,80.3,97,228.5
6345,2019-09-22 05:00:00Z,0.296,30.1,10.8,72.2,70.6,180.8
6346,2019-09-22 06:00:00Z,0.254,23.1,10.5,63.6,47.9,137.3
6347,2019-09-22 07:00:00Z,0.269,26.4,9.1,53.5,42.8,119.3
6348,2019-09-22 08:00:00Z,0.341,26.3,6.9,62.2,65.2,162.6
6349,2019-09-22 09:00:00Z,0.399,36.8,16.6,79.4,110,248.1
6350,2019-09-22 10:00:00Z,0.373,29.5,5.5,70.8,99.2,222.9
6351,2019-09-22 11:00:00Z,0.351,39.2,15.3,60.7,79,181.8
6352,2019-09-22 12:00:00Z,0.331,28.3,15.9,49.8,74.6,164
6353,2019-09-22 13:00:00Z,0.444,31.3,18.1,62.6,89.6,200.4
6354,2019-09-22 14:00:00Z,0.334,23,11.9,59.3,87.6,194
6355,2019-09-22 15:00:00Z,0.325,20.7,11,58.8,79.3,180.2
6356,2019-09-22 16:00:00Z,0.359,22.8,10.9,48.3,69.3,155.2
6357,2019-09-22 17:00:00Z,0.339,18.3,9.3,52.1,67,154.8
6358,2019-09-22 18:00:00Z,0.384,29.2,10.2,60.7,82.5,187.8
6359,2019-09-22 19:00:00Z,0.378,29.3,7.4,62.2,100.1,215.7
6360,2019-09-22 20:00:00Z,0.364,33.9,16.5,54.5,83.4,182.3
6361,2019-09-22 21:00:00Z,0.415,28.8,14.2,62.6,108,228.1
6362,2019-09-22 22:00:00Z,0.36,31.7,10.1,51.2,84.3,180.5
6363,2019-09-22 23:00:00Z,0.28,27.3,14.4,38.7,59.5,130.2
6364,2019-09-23 00:00:00Z,0.181,13.1,7.5,30.6,32.7,80.6
6365,2019-09-23 01:00:00Z,0.126,12.7,5,24.4,26.4,65
6366,2019-09-23 02:00:00Z,0.141,14.4,3.6,27.7,36.2,83.5
6367,2019-09-23 03:00:00Z,0.153,22.6,5.7,41.1,67,143.4
6368,2019-09-23 04:00:00Z,0.183,23.9,9.6,51.6,113.2,225.4
6369,2019-09-23 05:00:00Z,0.377,43.8,13.2,81.3,238.5,446.8
6370,2019-09-23 06:00:00Z,0.514,47.7,16.9,95.6,244.5,470.5
6371,2019-09-23 07:00:00Z,0.642,50.3,13.5,89.4,243.3,462.8
6372,2019-09-23 08:00:00Z,0.787,61.1,16.6,85.6,232.5,441.9
6373,2019-09-23 09:00:00Z,0.465,62.1,14.2,75.1,206.4,391.3
6374,2019-09-23 10:00:00Z,0.381,51.9,12.4,68.8,171.6,331.7
6375,2019-09-23 11:00:00Z,0.326,36.9,9,57.3,125.2,249.7
6376,2019-09-23 12:00:00Z,0.354,36.4,11.3,60.2,137.3,271.3
6377,2019-09-23 13:00:00Z,0.312,36.9,11.1,64.1,117.2,244.1
6378,2019-09-23 14:00:00Z,0.353,34,6.2,62.1,114.8,238.3
6379,2019-09-23 15:00:00Z,0.375,41.9,15.9,69.8,112.7,242.8
6380,2019-09-23 16:00:00Z,0.422,42.5,18.1,76,125.6,269.1
6381,2019-09-23 17:00:00Z,0.483,38.2,14.1,81.8,100.9,236.3
6382,2019-09-23 18:00:00Z,0.423,39.6,10.2,83.2,95.4,229.1
6383,2019-09-23 19:00:00Z,0.346,45,13.1,62.2,95.1,208.5
6384,2019-09-23 20:00:00Z,0.325,32.3,10,50.2,70.3,158.6
6385,2019-09-23 21:00:00Z,0.276,21.8,6.5,45.9,58.8,135.9
6386,2019-09-23 22:00:00Z,0.203,19.8,3.3,40.2,53.6,122.2
6387,2019-09-23 23:00:00Z,0.162,17.3,6.2,36.3,46.3,106.9
6388,2019-09-24 00:00:00Z,0.162,18.9,4.2,39.2,42.1,103.6
6389,2019-09-24 01:00:00Z,0.222,14,3.6,38.7,34.7,91.8
6390,2019-09-24 02:00:00Z,0.153,15.2,4.4,36.8,38.2,95.8
6391,2019-09-24 03:00:00Z,0.198,23.1,6,44.9,62.6,140.8
6392,2019-09-24 04:00:00Z,0.248,31.8,12.4,65.5,127.1,260.6
6393,2019-09-24 05:00:00Z,0.325,39.7,14.9,85.6,197.9,389.5
6394,2019-09-24 06:00:00Z,0.511,48.9,11.6,92.3,231.3,447.2
6395,2019-09-24 07:00:00Z,0.555,44.5,15.9,84.2,190.1,375.7
6396,2019-09-24 08:00:00Z,0.456,51.5,10.5,67.9,129.3,265.8
6397,2019-09-24 09:00:00Z,0.32,34,10.9,60.7,115.3,237.4
6398,2019-09-24 10:00:00Z,0.352,34.9,6.9,66.9,124.5,258.3
6399,2019-09-24 11:00:00Z,0.404,26.5,7.8,80.3,160.1,326
6400,2019-09-24 12:00:00Z,0.401,45.3,12.4,83.7,169.6,344
6401,2019-09-24 13:00:00Z,0.393,29.6,11.6,67.9,127.6,263.9
6402,2019-09-24 14:00:00Z,0.383,25.5,10.4,63.6,131.9,266.1
6403,2019-09-24 15:00:00Z,0.432,34.9,13.3,56.4,127,251.4
6404,2019-09-24 16:00:00Z,0.707,68.6,21.8,75.5,165,329.2
6405,2019-09-24 17:00:00Z,0.669,35.4,14.8,79.4,139.1,293.2
6406,2019-09-24 18:00:00Z,0.689,36.2,14.6,89.9,160.6,335.9
6407,2019-09-24 19:00:00Z,0.531,38.1,23.5,74.1,141.8,291.7
6408,2019-09-24 20:00:00Z,0.368,38,18.2,82.7,122.5,270.9
6409,2019-09-24 21:00:00Z,0.465,37.5,13.5,84.6,145.9,308.5
6410,2019-09-24 22:00:00Z,0.254,25.9,12.2,64.1,93.5,206.9
6411,2019-09-24 23:00:00Z,0.235,36,11.4,43.5,64,141.8
6412,2019-09-25 00:00:00Z,0.161,27.8,6,36.8,43.6,104
6413,2019-09-25 01:00:00Z,0.132,18.8,3.4,31.1,39.3,92
6414,2019-09-25 02:00:00Z,0.128,20.6,8.6,37.3,52.5,117.6
6415,2019-09-25 03:00:00Z,0.178,25.7,11.3,42.6,74.5,157.2
6416,2019-09-25 04:00:00Z,0.211,28.1,10.7,53.1,127.4,248.9
6417,2019-09-25 05:00:00Z,0.307,29.6,7.5,58.8,139.2,272.3
6418,2019-09-25 06:00:00Z,0.34,28.3,13.2,65,139.3,278.6
6419,2019-09-25 07:00:00Z,0.478,37,13.7,67.4,155.3,306.1
6420,2019-09-25 08:00:00Z,0.396,29.4,10.3,56.4,116.9,235.9
6421,2019-09-25 09:00:00Z,0.308,27.2,9.2,61.2,120.1,245.9
6422,2019-09-25 10:00:00Z,0.354,35.6,12.1,67.9,152.7,302.2
6423,2019-09-25 11:00:00Z,0.375,32.7,9.3,59.8,151.2,291.8
6424,2019-09-25 12:00:00Z,0.448,63.7,16.2,67.9,186.2,353.8
6425,2019-09-25 13:00:00Z,0.366,52.5,10,64.1,144.4,285.3
6426,2019-09-25 14:00:00Z,0.407,53.9,23,68.4,142.3,286.7
6427,2019-09-25 15:00:00Z,0.455,63.3,18.8,70.3,154.4,307.3
6428,2019-09-25 16:00:00Z,0.534,50.7,19.1,75,177.6,348
6429,2019-09-25 17:00:00Z,0.788,53.2,19,77.9,161.7,326.2
6430,2019-09-25 18:00:00Z,0.657,46.3,12.5,81.3,175.9,351.3
6431,2019-09-25 19:00:00Z,0.483,35,13,64.5,116.4,242.9
6432,2019-09-25 20:00:00Z,0.357,29.9,15.1,66,111.8,237.9
6433,2019-09-25 21:00:00Z,0.285,17,8.6,49.3,80.5,172.7
6434,2019-09-25 22:00:00Z,0.322,24.8,11.3,46.9,75.9,163.2
6435,2019-09-25 23:00:00Z,0.286,14.5,7.6,38.7,56.2,124.8
6436,2019-09-26 00:00:00Z,0.184,9.4,3.5,29.2,37.9,86.6
6437,2019-09-26 01:00:00Z,0.189,9.5,2.3,29.7,37.6,87.6
6438,2019-09-26 02:00:00Z,0.171,11.4,6.8,38.7,57.2,126.5
6439,2019-09-26 03:00:00Z,0.177,19.5,5.8,40.2,72.2,150.7
6440,2019-09-26 04:00:00Z,0.239,26.2,10.1,58.3,131.9,260.9
6441,2019-09-26 05:00:00Z,0.332,24.8,11.1,80.3,207.5,398
6442,2019-09-26 06:00:00Z,0.347,29.7,8.2,63.1,138.5,275.8
6443,2019-09-26 07:00:00Z,0.531,40.3,12.6,72.2,149.3,301.5
6444,2019-09-26 08:00:00Z,0.58,40.4,9.6,70.3,159.2,314.5
6445,2019-09-26 09:00:00Z,0.517,61.3,12.6,71.2,177.4,343.3
6446,2019-09-26 10:00:00Z,0.456,59.2,11,65,145.4,288.2
6447,2019-09-26 11:00:00Z,0.421,52.9,13.4,63.6,137.5,275.1
6448,2019-09-26 12:00:00Z,0.381,54.6,15.4,64.5,117.9,245.7
6449,2019-09-26 13:00:00Z,0.399,73.1,24.2,76,158.5,319.4
6450,2019-09-26 14:00:00Z,0.392,64.7,21.7,62.6,110.9,232.5
6451,2019-09-26 15:00:00Z,0.439,57.6,21.4,71.7,142,289.9
6452,2019-09-26 16:00:00Z,0.465,42.3,11.3,65.5,109.9,234
6453,2019-09-26 17:00:00Z,0.431,39.6,12.7,48.3,68.2,153.5
6454,2019-09-26 18:00:00Z,0.37,36.6,11.6,51.1,67.9,155.9
6455,2019-09-26 19:00:00Z,0.302,51.8,16.3,46.9,67.3,150
6456,2019-09-26 20:00:00Z,0.241,31.3,10.3,43.1,62.8,139.2
6457,2019-09-26 21:00:00Z,0.299,27.1,8,47.8,74.7,162.7
6458,2019-09-26 22:00:00Z,0.197,13.7,6.6,40.6,40.1,102.3
6459,2019-09-26 23:00:00Z,0.237,19.2,4.2,53.5,66.2,155.8
6460,2019-09-27 00:00:00Z,0.177,6.7,5.6,42.5,61.2,136.2
6461,2019-09-27 01:00:00Z,0.185,11.6,1.8,45.4,53.7,128.2
6462,2019-09-27 02:00:00Z,0.189,17.7,5.3,43.5,51,121.7
6463,2019-09-27 03:00:00Z,0.254,24,11.3,49.3,88.2,184.4
6464,2019-09-27 04:00:00Z,0.28,31.9,12.9,70.3,147.8,297.5
6465,2019-09-27 05:00:00Z,0.372,42.8,13.9,77.5,204.9,391.1
6466,2019-09-27 06:00:00Z,0.496,56.2,12.8,82.2,217.4,415.5
6467,2019-09-27 07:00:00Z,0.763,94.6,14.9,86,217.7,420
6468,2019-09-27 08:00:00Z,0.654,81.2,19,73.6,193.4,370.3
6469,2019-09-27 09:00:00Z,0.53,66,15.7,62.2,137,272.4
6470,2019-09-27 10:00:00Z,0.395,59.4,15.1,61.2,140.7,277.2
6471,2019-09-27 11:00:00Z,0.416,54.6,16.3,64.5,136,273.1
6472,2019-09-27 12:00:00Z,0.465,,,63.7,150.7,296.7
6473,2019-09-27 13:00:00Z,,,,,,
6474,2019-09-27 14:00:00Z,,,,,,
6475,2019-09-27 15:00:00Z,,55.3,16.2,,,
